game_pk,game_date_utc,team_side,team_id,team_name,team_abbrev,opponent_team_id,opponent_team_name,opponent_team_abbrev,probable_pitcher_id,probable_pitcher_name,games_played,wins,losses,win_pct,runs_scored_avg,runs_allowed_avg,run_diff_avg,recent_games,recent_win_pct,recent_runs_scored_avg,recent_runs_allowed_avg,recent_run_diff_avg,streak,home_win_pct,away_win_pct,home_runs_scored_avg,home_runs_allowed_avg,away_runs_scored_avg,away_runs_allowed_avg,one_run_win_pct,recent3_win_pct,recent5_win_pct,recent3_runs_scored_avg,recent3_runs_allowed_avg,recent5_runs_scored_avg,recent5_runs_allowed_avg,pythag_win_pct,carryover_weight,rest_days,played_yesterday,games_last_7_days,travel_distance_km,last_game_was_home,last_game_margin,last_game_runs_scored,last_game_runs_allowed,last_game_won,standings_wins,standings_losses,standings_games_played,standings_win_pct,standings_run_diff,standings_pythag_win_pct,standings_carryover_weight,standings_league_id,standings_division_id,standings_league_rank,standings_league_games_back,standings_division_rank,standings_division_games_back,boxscore_recent_games,boxscore_carryover_weight,boxscore_batting_runs_avg,boxscore_batting_hits_avg,boxscore_batting_walks_avg,boxscore_batting_strikeouts_avg,boxscore_batting_home_runs_avg,boxscore_batting_doubles_avg,boxscore_batting_triples_avg,boxscore_batting_stolen_bases_avg,boxscore_batting_left_on_base_avg,boxscore_batting_at_bats_avg,boxscore_batting_obp_proxy_avg,boxscore_batting_slg_proxy_avg,boxscore_pitching_runs_allowed_avg,boxscore_pitching_hits_allowed_avg,boxscore_pitching_walks_allowed_avg,boxscore_pitching_strikeouts_avg,boxscore_pitching_home_runs_allowed_avg,boxscore_fielding_errors_avg,bullpen_recent_games,bullpen_games_with_relief,bullpen_relievers_used,bullpen_innings_pitched,bullpen_era,bullpen_whip,bullpen_k_per_9,bullpen_pitches,bullpen_avg_relievers_per_game,bullpen_carryover_weight,pitcher_recent_appearances,pitcher_recent_innings_pitched,pitcher_recent_era,pitcher_recent_whip,pitcher_recent_k_per_9,pitcher_recent_bb_per_9,pitcher_recent_hr_per_9,pitcher_recent_strikeouts,pitcher_recent_walks,pitcher_recent_hits_allowed,pitcher_recent_pitches,pitcher_recent_batters_faced,pitcher_season_appearances,pitcher_season_innings_pitched,pitcher_season_era,pitcher_season_whip,pitcher_season_k_per_9,pitcher_season_bb_per_9,pitcher_season_hr_per_9,pitcher_days_since_last_appearance,pitcher_last_appearance_innings_pitched,pitcher_last_appearance_earned_runs,pitcher_last_appearance_hits,pitcher_last_appearance_walks,pitcher_last_appearance_strikeouts,pitcher_last_appearance_pitches,pitcher_profile_age,pitcher_profile_height_inches,pitcher_profile_weight_lbs,pitcher_profile_throws_right,pitcher_profile_throws_left,pitcher_profile_bats_right,pitcher_profile_bats_left
778551,2025-03-27T20:15:00+00:00,home,138,St. Louis Cardinals,STL,142,Minnesota Twins,MIN,543243,Sonny Gray,57.05,29.4,27.65,0.5153,4.1411,4.4172,-0.2761,5.25,0.6,4.6,3.6667,0.9333,0.35,0.5488,0.4815,4.1463,4.2317,4.1358,4.6049,0.5686,0.6667,0.6,5.6667,3.3333,6.0,4.4,0.4678,0.35,,,0,,,,,,,29.4,27.65,57.05,0.5153,-15.75,0.4678,0.35,104,205,8,5.48,2,3.325,5.25,0.35,4.6,8.5333,3.4,7.6,0.9333,2.0,0.3333,0.4,15.2667,33.6,0.3149,0.4035,3.6667,8.4667,2.0667,7.7333,0.9333,0.6,1.75,1.75,5.25,4.9,4.5,1.8571,7.0714,79.8,3.0,0.35,1,5.0,3.6,1.2,10.8,3.6,1.8,6.0,2.0,4.0,77.0,20.0,1,5.0,3.6,1.2,10.8,3.6,1.8,0,5.0,2.0,4.0,2.0,6.0,77.0,36,70.0,190.0,1,0,1,0
778551,2025-03-27T20:15:00+00:00,away,142,Minnesota Twins,MIN,138,St. Louis Cardinals,STL,641154,Pablo López,56.7,28.7,28.0,0.5062,4.5802,4.537,0.0432,5.25,0.2667,3.4667,5.4667,-2.0,-1.4,0.5309,0.4815,4.8025,4.6296,4.358,4.4444,0.5238,0.0,0.2,2.0,7.3333,4.0,6.6,0.5047,0.35,,,0,,,,,,,28.7,28.0,56.7,0.5062,2.45,0.5047,0.35,103,202,8,4.2,4,3.675,5.25,0.35,3.4667,7.6667,3.0667,7.9333,0.4667,1.7333,0.0667,0.1333,16.5333,35.2,0.2748,0.308,5.4667,10.6,3.7333,11.3333,1.3333,0.2,1.75,1.75,8.75,10.5,3.9,1.2667,12.3,182.7,5.0,0.35,1,5.0,3.6,1.6,5.4,0.0,1.8,3.0,,8.0,87.0,22.0,1,5.0,3.6,1.6,5.4,0.0,1.8,0,5.0,2.0,8.0,0.0,3.0,87.0,30,76.0,225.0,1,0,0,1
778546,2025-03-27T23:10:00+00:00,home,119,Los Angeles Dodgers,LAD,116,Detroit Tigers,DET,605483,Blake Snell,52.4,32.555,19.845,0.876,5.0512,2.6871,2.3641,6.725,0.916,5.735,2.672,3.063,2,0.65,0.8622,4.9,3.9875,5.1339,2.7481,0.5526,1.0,1.0,6.155,2.105,5.756,2.126,0.6129,0.315,7,0,0,,0,3,6,3,1,32.555,19.845,52.4,0.6213,55.455,0.6129,0.315,104,203,1,0.0,1,0.0,6.725,0.315,5.735,8.029,6.5865,8.433,1.6155,2.3215,0.042,0.483,16.2585,32.903,0.3677,0.4665,2.672,6.1195,3.853,10.1745,0.294,0.21,3.575,3.575,14.67,18.82,1.559,0.9803,11.5154,299.615,4.1035,0.315,1,5.0,3.6,1.8,3.6,7.2,0.0,2.0,4.0,5.0,92.0,24.0,1,5.0,3.6,1.8,3.6,7.2,0.0,0,5.0,2.0,5.0,4.0,2.0,92.0,33,76.0,225.0,0,1,0,1
778546,2025-03-27T23:10:00+00:00,away,116,Detroit Tigers,DET,119,Los Angeles Dodgers,LAD,669373,Tarik Skubal,56.7,30.1,26.6,0.5309,4.2099,3.963,0.2469,5.25,0.7333,3.6,3.2,0.4,-0.7,0.5309,0.5309,4.0864,4.037,4.3333,3.8889,0.5636,0.3333,0.6,3.0,4.6667,4.0,3.6,0.5302,0.35,,,0,,,,,,,30.1,26.6,56.7,0.5309,14.0,0.5302,0.35,103,202,6,2.8,3,2.275,5.25,0.35,3.6,7.3333,3.6667,10.0,0.8,1.4,0.3333,0.2,14.2,32.4,0.2997,0.3572,3.2,6.8,2.6,8.0667,1.0,0.3333,1.75,1.75,5.95,10.3833,2.427,0.8427,6.6742,161.0,3.4,0.35,1,5.0,7.2,1.4,3.6,1.8,3.6,2.0,1.0,6.0,80.0,22.0,1,5.0,7.2,1.4,3.6,1.8,3.6,0,5.0,4.0,6.0,1.0,2.0,80.0,29,75.0,240.0,0,1,1,0
778552,2025-03-28T02:10:00+00:00,home,109,Arizona Diamondbacks,AZ,112,Chicago Cubs,CHC,668678,Zac Gallen,56.7,31.15,25.55,0.5494,5.4691,4.8642,0.6049,5.25,0.4667,5.5333,5.7333,-0.2,0.35,0.5432,0.5556,5.642,5.0864,5.2963,4.642,0.5652,0.3333,0.4,4.6667,4.0,4.4,5.0,0.5583,0.35,,,0,,,,,,,31.15,25.55,56.7,0.5494,34.3,0.5583,0.35,104,203,5,3.7575,3,3.7575,5.25,0.35,5.5333,9.0667,4.0,8.0,1.3333,1.4667,0.2,1.0667,15.6,34.3333,0.3335,0.4242,5.7333,9.2,3.0,10.5333,1.6667,0.3333,1.75,1.75,6.3,7.2333,4.3548,1.2581,6.9677,107.1,3.6,0.35,1,4.0,9.0,2.0,9.0,9.0,2.25,4.0,4.0,4.0,83.0,21.0,1,4.0,9.0,2.0,9.0,9.0,2.25,1,4.0,4.0,4.0,4.0,4.0,83.0,30,74.0,189.0,1,0,1,0
778552,2025-03-28T02:10:00+00:00,away,112,Chicago Cubs,CHC,109,Arizona Diamondbacks,AZ,657006,Justin Steele,53.03,26.145,26.885,0.1614,2.8011,4.7258,-1.9247,6.725,0.168,2.714,4.538,-1.824,-2,0.1711,0.4815,2.6106,4.4983,5.1481,4.8519,0.451,0.21,0.189,1.79,3.74,2.63,4.433,0.533,0.315,8,0,0,,1,-3,3,6,0,26.145,26.885,53.03,0.493,15.105,0.533,0.315,104,205,10,6.9275,3,3.86,6.725,0.315,2.714,6.5185,3.853,9.5655,0.336,1.3425,0.063,1.2795,14.3085,32.525,0.2703,0.267,4.538,7.399,6.0615,8.538,1.4055,0.727,3.575,3.575,13.04,15.46,3.4288,1.5957,9.7044,274.325,3.6476,0.315,2,9.0,8.0,1.4444,7.0,2.0,3.0,7.0,2.0,11.0,144.0,39.0,2,9.0,8.0,1.4444,7.0,2.0,3.0,1,5.0,3.0,6.0,1.0,2.0,77.0,30,74.0,205.0,0,1,0,1
778547,2025-03-28T02:10:00+00:00,home,136,Seattle Mariners,SEA,133,Athletics,ATH,669302,Logan Gilbert,56.7,29.75,26.95,0.5247,4.1728,3.7469,0.4259,5.25,0.7333,5.0667,3.4,1.6667,1.4,0.6049,0.4444,3.7654,3.1605,4.5802,4.3333,0.4909,1.0,0.8,5.0,3.3333,5.2,3.0,0.5536,0.35,,,0,,,,,,,29.75,26.95,56.7,0.5247,24.15,0.5536,0.35,103,200,5,3.4225,2,1.5938,5.25,0.35,5.0667,9.4,3.5333,8.8,1.4,1.6,0.0667,0.9333,17.6667,34.6667,0.3363,0.4374,3.4,6.8667,2.3333,9.3333,1.0667,0.3333,1.75,1.75,7.0,5.95,3.7059,1.0,12.1765,96.25,4.0,0.35,1,7.0,1.2857,0.2857,10.2857,0.0,1.2857,8.0,,2.0,83.0,23.0,1,7.0,1.2857,0.2857,10.2857,0.0,1.2857,1,7.0,1.0,2.0,0.0,8.0,83.0,28,78.0,215.0,1,0,1,0
778547,2025-03-28T02:10:00+00:00,away,133,Athletics,ATH,136,Seattle Mariners,SEA,622663,Luis Severino,56.7,24.15,32.55,0.4259,3.9691,4.716,-0.7469,5.25,0.3333,3.1333,4.8667,-1.7333,-1.05,0.4691,0.3827,3.9877,4.6543,3.9506,4.7778,0.5185,0.0,0.2,3.3333,5.0,2.8,4.4,0.4146,0.35,,,0,,,,,,,24.15,32.55,56.7,0.4259,-42.35,0.4146,0.35,103,200,13,9.0225,4,7.1937,5.25,0.35,3.1333,7.6667,2.8,9.5333,0.6667,1.5333,0.1333,0.6,14.2,33.8667,0.281,0.3337,4.8667,9.4,3.0667,7.8,1.4667,0.2,1.75,1.75,5.6,6.8833,1.3729,0.9153,11.8983,106.4,3.2,0.35,1,6.0,0.0,1.1667,9.0,6.0,0.0,6.0,4.0,3.0,99.0,25.0,1,6.0,0.0,1.1667,9.0,6.0,0.0,1,6.0,0.0,3.0,4.0,6.0,99.0,32,74.0,218.0,1,0,1,0
778560,2025-03-28T20:10:00+00:00,home,139,Tampa Bay Rays,TB,115,Colorado Rockies,COL,686752,Ryan Pepiot,56.7,28.0,28.7,0.4938,3.7284,4.0926,-0.3642,5.25,0.5333,2.5333,2.5333,0.0,-0.35,0.5185,0.4691,3.7654,4.0247,3.6914,4.1605,0.5769,0.6667,0.4,3.3333,2.0,2.8,3.4,0.4535,0.35,,,0,,,,,,,28.0,28.7,56.7,0.4938,-20.65,0.4535,0.35,103,201,10,5.1725,4,5.1725,5.25,0.35,2.5333,7.0,1.8,9.2,0.8667,0.9333,0.1333,0.5333,12.9333,32.0,0.2573,0.3334,2.5333,6.4,1.8,10.0,0.5333,0.6,1.75,1.75,4.9,5.7167,5.5102,1.3469,9.3673,97.65,2.8,0.35,1,6.0,1.5,1.1667,12.0,1.5,0.0,8.0,1.0,6.0,85.0,26.0,1,6.0,1.5,1.1667,12.0,1.5,0.0,0,6.0,1.0,6.0,1.0,8.0,85.0,28,75.0,210.0,1,0,1,0
778560,2025-03-28T20:10:00+00:00,away,115,Colorado Rockies,COL,139,Tampa Bay Rays,TB,607536,Kyle Freeland,56.7,21.35,35.35,0.3765,4.2099,5.7346,-1.5247,5.25,0.4,4.6,6.0,-1.4,-1.05,0.4568,0.2963,4.8889,5.8272,3.5309,5.642,0.5532,0.0,0.2,2.3333,8.6667,3.8,7.8,0.3502,0.35,,,0,,,,,,,21.35,35.35,56.7,0.3765,-86.45,0.3502,0.35,104,203,15,13.5575,5,13.5575,5.25,0.35,4.6,8.0667,3.2,10.8,1.3333,1.8667,0.2,0.6,13.6,33.0,0.3072,0.4306,6.0,10.6667,4.0667,7.3333,2.0,0.5333,1.75,1.75,5.95,7.7,6.5455,1.6818,10.6364,138.95,3.4,0.35,1,6.0,0.0,0.3333,10.5,0.0,0.0,7.0,,2.0,67.0,20.0,1,6.0,0.0,0.3333,10.5,0.0,0.0,0,6.0,0.0,2.0,0.0,7.0,67.0,32,76.0,204.0,0,1,0,1
778549,2025-03-28T23:07:00+00:00,home,141,Toronto Blue Jays,TOR,110,Baltimore Orioles,BAL,592332,Kevin Gausman,55.1975,24.9375,30.26,0.153,2.7119,9.5277,-6.8158,5.9875,0.1108,2.4433,9.4952,-7.0518,-1,0.1601,0.439,2.706,9.6315,4.1585,4.2561,0.3878,0.0,0.0665,2.1108,10.8917,2.532,10.2045,0.4325,0.3325,0,1,1,,1,-10,2,12,0,24.9375,30.26,55.1975,0.4518,-32.9425,0.4325,0.3325,103,201,12,7.4838,5,7.4838,5.9875,0.3325,2.4433,5.2857,4.4458,4.4852,0.8448,0.399,0.0665,0.133,11.4605,29.7512,0.2815,0.2761,9.4952,12.0493,4.468,7.867,4.3153,0.133,2.6625,2.6625,11.65,12.645,9.0036,1.7633,7.105,241.32,4.3756,0.3325,1,6.0,3.0,0.6667,6.0,1.5,1.5,4.0,1.0,3.0,97.0,22.0,1,6.0,3.0,0.6667,6.0,1.5,1.5,0,6.0,2.0,3.0,1.0,4.0,97.0,35,74.0,205.0,1,0,0,1
778549,2025-03-28T23:07:00+00:00,away,110,Baltimore Orioles,BAL,141,Toronto Blue Jays,TOR,450203,Charlie Morton,55.1975,31.2575,23.94,0.8531,9.6154,2.767,6.8484,5.9875,0.8448,9.4508,2.7093,6.7415,1,0.5432,0.8581,4.6296,4.321,9.6806,2.7623,0.4375,1.0,0.9335,10.4483,2.0,10.138,2.8645,0.5747,0.3325,0,1,1,,0,10,12,2,1,31.2575,23.94,55.1975,0.5663,38.2625,0.5747,0.3325,103,201,3,1.1638,2,1.1638,5.9875,0.3325,9.4508,12.271,4.2685,8.4212,4.4262,1.1773,0.0222,0.1995,15.9138,37.6257,0.3877,0.6979,2.7093,5.1305,4.4015,4.862,1.1108,0.0665,2.6625,2.6625,9.65,10.0933,4.7437,1.6486,6.5249,172.03,3.6244,0.3325,1,3.3333,10.8,2.4,8.1,2.7,0.0,3.0,1.0,7.0,80.0,18.0,1,3.3333,10.8,2.4,8.1,2.7,0.0,0,3.3333,4.0,7.0,1.0,3.0,80.0,42,77.0,215.0,1,0,1,0
778548,2025-03-28T23:10:00+00:00,home,146,Miami Marlins,MIA,134,Pittsburgh Pirates,PIT,687362,Connor Gillispie,54.865,21.615,33.25,0.7948,4.6449,4.3961,0.2488,5.9875,0.8227,5.0,4.5542,0.4458,1,0.7906,0.3951,4.7455,4.6773,3.6296,4.3457,0.8453,1.0,0.9335,6.2192,3.4458,5.798,4.0665,0.3688,0.3325,0,1,1,,1,1,5,4,1,21.615,33.25,54.865,0.394,-66.83,0.3688,0.3325,104,204,14,12.375,5,10.9725,5.9875,0.3325,5.0,7.9088,5.67,10.6675,0.3768,1.266,0.7783,0.9335,17.4458,31.9507,0.3593,0.3645,4.5542,5.7955,5.803,9.8252,1.2217,0.3103,2.6625,2.6625,8.32,11.5375,2.5976,1.3556,7.2702,205.365,3.1249,0.3325,1,5.0,5.4,1.6,7.2,7.2,1.8,4.0,4.0,4.0,85.0,24.0,1,5.0,5.4,1.6,7.2,7.2,1.8,0,5.0,3.0,4.0,4.0,4.0,85.0,28,71.0,185.0,1,0,1,0
778548,2025-03-28T23:10:00+00:00,away,134,Pittsburgh Pirates,PIT,146,Miami Marlins,MIA,656605,Mitch Keller,54.865,25.27,29.595,0.156,4.0349,4.8543,-0.8194,5.9875,0.133,3.6232,4.8227,-1.1995,-1,0.4815,0.1519,4.2346,4.7901,3.9918,4.7783,0.163,0.2217,0.1995,4.5542,4.6675,4.0665,4.5345,0.4463,0.3325,0,1,1,,0,-1,4,5,0,25.27,29.595,54.865,0.4606,-25.605,0.4463,0.3325,104,205,12,8.72,5,5.6525,5.9875,0.3325,3.6232,5.0862,5.6922,10.7118,1.0222,1.0887,0.0222,4.2045,18.1602,31.6207,0.2877,0.2905,4.8227,7.0887,5.9582,10.1577,0.2438,0.9557,2.6625,2.6625,12.315,10.2033,4.6992,1.8271,10.8604,219.6675,4.6254,0.3325,1,6.0,1.5,1.0,6.0,1.5,0.0,4.0,1.0,5.0,86.0,23.0,1,6.0,1.5,1.0,6.0,1.5,0.0,0,6.0,1.0,5.0,1.0,4.0,86.0,29,75.0,213.0,1,0,1,0
778550,2025-03-29T00:05:00+00:00,home,140,Texas Rangers,TEX,111,Boston Red Sox,BOS,683004,Jack Leiter,55.1975,26.2675,28.93,0.1612,2.7344,4.845,-2.1106,5.9875,0.1552,2.8423,4.867,-2.0247,-1,0.1806,0.4268,2.7143,4.6306,4.2683,5.1707,0.5652,0.3325,0.266,3.7733,4.4458,3.2635,4.2685,0.4572,0.3325,1,0,1,,1,-3,2,5,0,26.2675,28.93,55.1975,0.4759,-20.6225,0.4572,0.3325,103,200,11,6.1537,3,4.325,5.9875,0.3325,2.8423,7.3103,2.2882,7.4877,0.4655,1.0665,0.0222,0.2882,12.2882,33.3768,0.2638,0.2876,4.867,7.1305,3.0222,11.3818,1.6675,0.3103,2.6625,2.6625,9.32,9.8717,3.3414,1.2814,9.4065,175.06,3.5005,0.3325,1,5.0,1.8,1.2,7.2,1.8,0.0,4.0,1.0,5.0,82.0,20.0,1,5.0,1.8,1.2,7.2,1.8,0.0,1,5.0,1.0,5.0,1.0,4.0,82.0,25,73.0,205.0,1,0,1,0
778550,2025-03-29T00:05:00+00:00,away,111,Boston Red Sox,BOS,140,Texas Rangers,TEX,656557,Tanner Houck,55.1975,27.9325,27.265,0.8327,4.8715,2.8669,2.0045,5.9875,0.8227,4.5345,2.4877,2.0468,1,0.4634,0.844,4.4756,4.8902,4.9179,2.7717,0.5806,0.7783,0.8005,4.0025,2.4433,4.202,2.7315,0.5066,0.3325,1,0,1,,0,3,5,2,1,27.9325,27.265,55.1975,0.506,3.3325,0.5066,0.3325,103,201,8,4.4887,3,4.4887,5.9875,0.3325,4.5345,6.3768,3.0443,11.803,1.5788,0.532,0.0222,1.6675,9.0615,32.9778,0.2584,0.3531,2.4877,7.2882,2.4212,7.1995,0.1995,0.2217,2.6625,2.6625,9.9825,10.65,1.4049,0.9995,6.469,152.4025,3.7493,0.3325,1,5.6667,6.3529,1.7647,3.1765,4.7647,3.1765,2.0,3.0,7.0,89.0,24.0,1,5.6667,6.3529,1.7647,3.1765,4.7647,3.1765,1,5.6667,4.0,7.0,3.0,2.0,89.0,29,77.0,226.0,1,0,1,0
778518,2025-03-29T00:10:00+00:00,home,117,Houston Astros,HOU,121,New York Mets,NYM,686613,Hunter Brown,54.5325,30.26,24.2725,0.8492,3.5308,2.0078,1.5229,5.9875,0.8892,3.4655,2.064,1.4015,1,0.8563,0.525,3.624,1.9852,4.3125,4.1,0.4,0.8892,0.867,3.1108,2.1083,3.0,2.1305,0.5689,0.3325,1,0,1,,1,2,3,1,1,30.26,24.2725,54.5325,0.5549,32.2575,0.5689,0.3325,103,200,4,1.8287,1,0.0,5.9875,0.3325,3.4655,7.7093,4.5123,7.0887,0.4212,0.5763,0.0,0.1995,16.1773,30.8177,0.3418,0.2976,2.064,6.8423,4.803,7.8202,0.399,0.2217,2.6625,2.6625,7.32,7.4308,5.2383,1.9261,12.0905,157.4225,2.7493,0.3325,1,6.0,3.0,1.1667,10.5,4.5,1.5,7.0,3.0,4.0,96.0,23.0,1,6.0,3.0,1.1667,10.5,4.5,1.5,1,6.0,2.0,4.0,3.0,7.0,96.0,27,74.0,220.0,1,0,1,0
778518,2025-03-29T00:10:00+00:00,away,121,New York Mets,NYM,117,Houston Astros,HOU,656731,Tylor Megill,54.865,29.5925,25.2725,0.1827,2.2438,3.4331,-1.1893,5.9875,0.1773,2.1083,3.3547,-1.2463,-1,0.5679,0.1765,4.716,4.1235,2.252,3.4926,0.6364,0.2217,0.133,2.1083,3.1108,1.798,3.5985,0.5439,0.3325,1,0,1,,0,-2,1,3,0,29.5925,25.2725,54.865,0.5394,21.6075,0.5439,0.3325,104,204,7,4.3975,3,2.995,5.9875,0.3325,2.1083,6.6207,5.0247,7.4212,0.4212,1.0222,0.0443,0.1995,19.34,30.9753,0.3204,0.284,3.3547,7.0665,4.3128,7.8867,0.2882,0.7783,2.6625,2.6625,7.32,8.4317,3.904,1.2628,12.075,147.085,2.7493,0.3325,1,5.0,1.8,0.8,10.8,1.8,0.0,6.0,1.0,3.0,77.0,19.0,1,5.0,1.8,0.8,10.8,1.8,0.0,1,5.0,1.0,3.0,1.0,6.0,77.0,30,79.0,230.0,1,0,1,0
778543,2025-03-29T01:40:00+00:00,home,109,Arizona Diamondbacks,AZ,112,Chicago Cubs,CHC,518876,Merrill Kelly,54.865,29.5925,25.2725,0.1827,5.8235,8.2923,-2.4689,5.9875,0.1552,5.8448,8.5813,-2.7365,-1,0.1806,0.5556,5.881,8.3662,5.2963,4.642,0.5652,0.1108,0.133,5.5567,8.005,5.468,8.3375,0.5498,0.3325,0,1,1,,1,-4,6,10,0,29.5925,25.2725,54.865,0.5394,28.585,0.5498,0.3325,104,203,6,4.3975,3,4.3975,5.9875,0.3325,5.8448,9.0222,3.3325,5.33,1.1108,2.4902,0.0665,0.3547,17.202,33.4433,0.3334,0.4445,8.5813,11.069,5.0025,10.1773,1.2217,0.7783,2.6625,2.6625,8.985,11.8717,7.0694,1.5705,8.5818,200.745,3.3746,0.3325,1,5.3333,1.6875,1.3125,1.6875,6.75,0.0,1.0,4.0,3.0,85.0,23.0,1,5.3333,1.6875,1.3125,1.6875,6.75,0.0,1,5.3333,1.0,3.0,4.0,1.0,85.0,37,74.0,202.0,1,0,1,0
778543,2025-03-29T01:40:00+00:00,away,112,Chicago Cubs,CHC,109,Arizona Diamondbacks,AZ,592791,Jameson Taillon,51.195,25.6925,25.5025,0.3866,4.6299,4.9752,-0.3453,7.4625,0.3928,4.5477,4.7978,-0.2502,1,0.1616,0.8457,2.5766,4.5262,8.5566,5.6584,0.451,0.4325,0.4127,3.675,4.0442,4.4683,4.6987,0.54,0.2975,0,1,1,,0,4,10,6,1,25.6925,25.5025,51.195,0.5019,17.9325,0.54,0.2975,104,205,10,6.4625,3,3.395,7.4625,0.2975,4.5477,7.984,4.3295,9.5003,0.5515,1.7025,0.0595,1.1747,15.7857,34.6033,0.3007,0.3168,4.7978,7.8452,5.0877,7.3928,1.2937,0.508,4.4875,4.4875,16.76,19.1567,4.1273,1.5324,8.6234,348.8625,3.7348,0.2975,1,4.3333,12.4615,2.0769,2.0769,0.0,4.1538,1.0,,9.0,80.0,22.0,1,4.3333,12.4615,2.0769,2.0769,0.0,4.1538,1,4.3333,6.0,9.0,0.0,1.0,80.0,34,77.0,230.0,1,0,1,0
778541,2025-03-29T01:40:00+00:00,home,136,Seattle Mariners,SEA,133,Athletics,ATH,622491,Luis Castillo,54.865,29.2625,25.6025,0.842,4.0575,2.5808,1.4766,5.9875,0.9113,4.3547,2.4655,1.8892,1,0.8686,0.4444,3.922,2.3859,4.5802,4.3333,0.4909,1.0,0.9335,4.3325,2.4433,4.399,2.3325,0.5575,0.3325,0,1,1,,1,2,4,2,1,29.2625,25.6025,54.865,0.5334,24.9425,0.5575,0.3325,103,200,5,2.9925,2,1.1638,5.9875,0.3325,4.3547,6.463,5.8473,7.5985,1.8005,0.532,0.0222,0.9778,12.5492,28.2142,0.3621,0.4391,2.4655,4.2857,1.4433,9.7783,1.6897,0.1108,2.6625,2.6625,8.65,7.6525,3.9134,1.0,11.3463,114.4375,3.2488,0.3325,1,5.0,3.6,1.0,7.2,3.6,1.8,4.0,2.0,3.0,83.0,21.0,1,5.0,3.6,1.0,7.2,3.6,1.8,1,5.0,2.0,3.0,2.0,4.0,83.0,33,74.0,200.0,1,0,1,0
778541,2025-03-29T01:40:00+00:00,away,133,Athletics,ATH,136,Seattle Mariners,SEA,605488,Jeffrey Springs,54.865,22.9425,31.9225,0.1416,2.6547,4.2381,-1.5833,5.9875,0.1108,2.3768,4.2882,-1.9113,-1,0.4691,0.1273,3.9877,4.6543,2.6486,4.2586,0.5185,0.0,0.0665,2.4433,4.3325,2.266,4.133,0.4116,0.3325,0,1,1,,0,-2,2,4,0,22.9425,31.9225,54.865,0.4182,-42.2325,0.4116,0.3325,103,200,13,9.3125,4,7.4837,5.9875,0.3325,2.3768,4.5517,1.5985,9.8448,1.5567,0.5098,0.0443,0.1995,6.724,30.6182,0.1824,0.3181,4.2882,6.463,5.6922,7.266,1.8227,0.734,2.6625,2.6625,8.32,8.5392,4.2132,1.2864,10.1655,152.08,3.1249,0.3325,1,6.0,0.0,0.6667,13.5,1.5,0.0,9.0,1.0,3.0,83.0,21.0,1,6.0,0.0,0.6667,13.5,1.5,0.0,1,6.0,0.0,3.0,1.0,9.0,83.0,33,75.0,218.0,0,1,0,1
778542,2025-03-29T01:40:00+00:00,home,135,San Diego Padres,SD,144,Atlanta Braves,ATL,656302,Dylan Cease,54.2,31.59,22.61,0.8587,6.2165,4.027,2.1895,5.9875,0.9113,6.0247,3.5788,2.4458,1,0.8545,0.5875,6.1438,4.1081,4.8625,3.8375,0.5366,0.8892,0.8005,6.0025,4.2217,5.803,4.3325,0.569,0.3325,1,0,1,,1,3,7,4,1,31.59,22.61,54.2,0.5828,32.925,0.569,0.3325,104,203,3,2.0675,2,2.0675,5.9875,0.3325,6.0247,9.6232,2.1552,8.5567,1.1108,2.1773,0.0222,3.6257,11.2635,32.1305,0.3433,0.4712,3.5788,6.8227,4.803,9.468,1.5788,0.8892,2.6625,2.6625,11.32,11.5425,3.1131,1.2398,8.3099,221.0775,4.2516,0.3325,1,4.3333,6.2308,1.3846,14.5385,4.1538,2.0769,7.0,2.0,4.0,93.0,19.0,1,4.3333,6.2308,1.3846,14.5385,4.1538,2.0769,1,4.3333,3.0,4.0,2.0,7.0,93.0,30,74.0,200.0,1,0,1,0
778542,2025-03-29T01:40:00+00:00,away,144,Atlanta Braves,ATL,135,San Diego Padres,SD,625643,Reynaldo López,54.865,29.5925,25.2725,0.1827,4.1149,5.9183,-1.8034,5.9875,0.1995,4.3325,5.8473,-1.5148,-1,0.5679,0.1765,3.9012,3.8889,4.2627,5.8711,0.4186,0.1108,0.1995,4.0,6.0025,3.8005,5.537,0.5652,0.3325,1,0,1,,0,-3,4,7,0,29.5925,25.2725,54.865,0.5394,29.2525,0.5652,0.3325,104,204,5,4.3975,2,2.995,5.9875,0.3325,4.3325,7.7315,5.1798,9.468,1.8892,0.5763,0.0443,0.1552,17.2907,34.8005,0.3214,0.3982,5.8473,8.8695,2.2882,9.2438,1.0,0.133,2.6625,2.6625,9.6525,7.9875,7.1296,1.2504,10.1211,135.465,3.6254,0.3325,1,5.0,5.4,2.2,1.8,3.6,1.8,1.0,2.0,9.0,94.0,25.0,1,5.0,5.4,2.2,1.8,3.6,1.8,1,5.0,3.0,9.0,2.0,1.0,94.0,32,73.0,225.0,1,0,1,0
